,battingteam,bowlingteam,matchid,batsmanname,total_runs,duck,Sixes,Fours,balls,Fifties,hundreds,dreamll_score
695,Kings XI Punjab,Chennai Super Kings,1136616,DA Miller,27,0,1.0,1.0,23,0,0,34.0
696,Kings XI Punjab,Chennai Super Kings,1136616,KK Nair,56,0,5.0,3.0,27,1,0,81.0
697,Kings XI Punjab,Chennai Super Kings,1136616,KL Rahul,8,0,0.0,1.0,12,0,0,13.0
700,Kings XI Punjab,Chennai Super Kings,1136616,R Ashwin,1,0,0.0,0.0,2,0,0,5.0
699,Kings XI Punjab,Chennai Super Kings,1136616,MM Sharma,2,0,0.0,0.0,3,0,0,6.0
57,Chennai Super Kings,Kings XI Punjab,1136616,Harbhajan Singh,22,0,1.0,2.0,23,0,0,30.0
56,Chennai Super Kings,Kings XI Punjab,1136616,F du Plessis,14,0,0.0,3.0,15,0,0,21.0
692,Kings XI Punjab,Chennai Super Kings,1136616,AR Patel,14,0,1.0,0.0,12,0,0,20.0
54,Chennai Super Kings,Kings XI Punjab,1136616,AT Rayudu,1,0,0.0,0.0,3,0,0,5.0
698,Kings XI Punjab,Chennai Super Kings,1136616,MK Tiwary,37,0,1.0,3.0,31,0,0,46.0
55,Chennai Super Kings,Kings XI Punjab,1136616,DL Chahar,40,0,3.0,1.0,21,0,0,51.0
691,Kings XI Punjab,Chennai Super Kings,1136616,AJ Tye,0,1,0.0,0.0,2,0,0,2.0
60,Chennai Super Kings,Kings XI Punjab,1136616,SW Billings,0,1,0.0,0.0,1,0,0,2.0
59,Chennai Super Kings,Kings XI Punjab,1136616,SK Raina,66,0,2.0,4.0,53,1,0,86.0
58,Chennai Super Kings,Kings XI Punjab,1136616,MS Dhoni,16,0,1.0,1.0,7,0,0,23.0
690,Kings XI Punjab,Chennai Super Kings,1136616,AJ Finch,6,0,0.0,1.0,6,0,0,11.0
2468,Sunrisers Hyderabad,Chennai Super Kings,1136617,B Kumar,9,0,0.0,0.0,13,0,0,13.0
308,Chennai Super Kings,Sunrisers Hyderabad,1136617,SN Thakur,15,0,0.0,3.0,5,0,0,22.0
307,Chennai Super Kings,Sunrisers Hyderabad,1136617,SK Raina,23,0,0.0,4.0,14,0,0,31.0
306,Chennai Super Kings,Sunrisers Hyderabad,1136617,RA Jadeja,3,0,0.0,0.0,5,0,0,7.0
2475,Sunrisers Hyderabad,Chennai Super Kings,1136617,YK Pathan,27,0,0.0,3.0,32,0,0,34.0
305,Chennai Super Kings,Sunrisers Hyderabad,1136617,MS Dhoni,11,0,0.0,1.0,19,0,0,16.0
304,Chennai Super Kings,Sunrisers Hyderabad,1136617,Harbhajan Singh,3,0,0.0,0.0,9,0,0,7.0
303,Chennai Super Kings,Sunrisers Hyderabad,1136617,F du Plessis,68,0,4.0,5.0,43,1,0,93.0
301,Chennai Super Kings,Sunrisers Hyderabad,1136617,DJ Bravo,7,0,0.0,0.0,11,0,0,11.0
300,Chennai Super Kings,Sunrisers Hyderabad,1136617,AT Rayudu,0,1,0.0,0.0,1,0,0,2.0
2474,Sunrisers Hyderabad,Chennai Super Kings,1136617,Shakib Al Hasan,12,0,0.0,2.0,10,0,0,18.0
2473,Sunrisers Hyderabad,Chennai Super Kings,1136617,SP Goswami,12,0,0.0,2.0,9,0,0,18.0
2472,Sunrisers Hyderabad,Chennai Super Kings,1136617,S Dhawan,0,1,0.0,0.0,1,0,0,2.0
2471,Sunrisers Hyderabad,Chennai Super Kings,1136617,MK Pandey,8,0,0.0,0.0,16,0,0,12.0
2470,Sunrisers Hyderabad,Chennai Super Kings,1136617,KS Williamson,24,0,0.0,4.0,15,0,0,32.0
2469,Sunrisers Hyderabad,Chennai Super Kings,1136617,CR Brathwaite,47,0,4.0,1.0,33,0,0,60.0
302,Chennai Super Kings,Sunrisers Hyderabad,1136617,DL Chahar,10,0,1.0,0.0,6,0,0,16.0
309,Chennai Super Kings,Sunrisers Hyderabad,1136617,SR Watson,0,1,0.0,0.0,5,0,0,2.0
1939,Rajasthan Royals,Kolkata Knight Riders,1136618,SV Samson,50,0,2.0,4.0,38,1,0,70.0
1170,Kolkata Knight Riders,Rajasthan Royals,1136618,SP Narine,4,0,0.0,1.0,2,0,0,9.0
1169,Kolkata Knight Riders,Rajasthan Royals,1136618,RV Uthappa,9,0,0.0,1.0,9,0,0,14.0
1168,Kolkata Knight Riders,Rajasthan Royals,1136618,N Rana,3,0,0.0,0.0,5,0,0,7.0
1166,Kolkata Knight Riders,Rajasthan Royals,1136618,JPR Scantlebury-Searles,2,0,0.0,0.0,5,0,0,6.0
1165,Kolkata Knight Riders,Rajasthan Royals,1136618,CA Lynn,19,0,0.0,2.0,23,0,0,25.0
1164,Kolkata Knight Riders,Rajasthan Royals,1136618,AD Russell,52,0,5.0,3.0,27,1,0,77.0
1934,Rajasthan Royals,Kolkata Knight Riders,1136618,AM Rahane,47,0,1.0,4.0,42,0,0,57.0
1935,Rajasthan Royals,Kolkata Knight Riders,1136618,H Klaasen,18,0,0.0,1.0,18,0,0,23.0
1936,Rajasthan Royals,Kolkata Knight Riders,1136618,K Gowtham,9,0,0.0,1.0,7,0,0,14.0
1167,Kolkata Knight Riders,Rajasthan Royals,1136618,KD Karthik,52,0,2.0,4.0,38,1,0,72.0
1171,Kolkata Knight Riders,Rajasthan Royals,1136618,Shubman Gill,28,0,1.0,3.0,17,0,0,37.0
1938,Rajasthan Royals,Kolkata Knight Riders,1136618,STR Binny,0,1,0.0,0.0,3,0,0,2.0
1937,Rajasthan Royals,Kolkata Knight Riders,1136618,RA Tripathi,20,0,2.0,1.0,13,0,0,29.0
1264,Kolkata Knight Riders,Sunrisers Hyderabad,1136619,Shubman Gill,30,0,1.0,2.0,20,0,0,38.0
1263,Kolkata Knight Riders,Sunrisers Hyderabad,1136619,Shivam Mavi,6,0,0.0,1.0,4,0,0,11.0
1262,Kolkata Knight Riders,Sunrisers Hyderabad,1136619,SP Narine,28,0,1.0,4.0,13,0,0,38.0
1261,Kolkata Knight Riders,Sunrisers Hyderabad,1136619,RV Uthappa,2,0,0.0,0.0,8,0,0,6.0
1260,Kolkata Knight Riders,Sunrisers Hyderabad,1136619,PP Chawla,13,0,1.0,0.0,13,0,0,19.0
2625,Sunrisers Hyderabad,Kolkata Knight Riders,1136619,B Kumar,5,0,0.0,1.0,2,0,0,10.0
2626,Sunrisers Hyderabad,Kolkata Knight Riders,1136619,CR Brathwaite,9,0,1.0,0.0,5,0,0,15.0
2627,Sunrisers Hyderabad,Kolkata Knight Riders,1136619,DJ Hooda,20,0,1.0,0.0,19,0,0,26.0
2629,Sunrisers Hyderabad,Kolkata Knight Riders,1136619,Rashid Khan,35,0,4.0,2.0,11,0,0,49.0
2630,Sunrisers Hyderabad,Kolkata Knight Riders,1136619,S Dhawan,35,0,1.0,4.0,25,0,0,45.0
2631,Sunrisers Hyderabad,Kolkata Knight Riders,1136619,Shakib Al Hasan,28,0,0.0,4.0,24,0,0,36.0
1255,Kolkata Knight Riders,Sunrisers Hyderabad,1136619,AD Russell,3,0,0.0,0.0,7,0,0,7.0
2628,Sunrisers Hyderabad,Kolkata Knight Riders,1136619,KS Williamson,3,0,0.0,0.0,3,0,0,7.0
1257,Kolkata Knight Riders,Sunrisers Hyderabad,1136619,KD Karthik,8,0,0.0,1.0,6,0,0,13.0
2632,Sunrisers Hyderabad,Kolkata Knight Riders,1136619,WP Saha,36,0,0.0,5.0,28,0,0,45.0
2633,Sunrisers Hyderabad,Kolkata Knight Riders,1136619,YK Pathan,3,0,0.0,0.0,7,0,0,7.0
1259,Kolkata Knight Riders,Sunrisers Hyderabad,1136619,N Rana,22,0,2.0,1.0,16,0,0,31.0
1258,Kolkata Knight Riders,Sunrisers Hyderabad,1136619,Kuldeep Yadav,0,1,0.0,0.0,3,0,0,2.0
1256,Kolkata Knight Riders,Sunrisers Hyderabad,1136619,CA Lynn,48,0,2.0,6.0,31,0,0,62.0
313,Chennai Super Kings,Sunrisers Hyderabad,1136620,SR Watson,121,0,8.0,11.0,60,1,1,176.0
2476,Sunrisers Hyderabad,Chennai Super Kings,1136620,CR Brathwaite,22,0,3.0,0.0,12,0,0,32.0
2477,Sunrisers Hyderabad,Chennai Super Kings,1136620,DJ Hooda,3,0,0.0,0.0,4,0,0,7.0
2478,Sunrisers Hyderabad,Chennai Super Kings,1136620,KS Williamson,50,0,2.0,5.0,38,1,0,71.0
310,Chennai Super Kings,Sunrisers Hyderabad,1136620,AT Rayudu,17,0,1.0,1.0,19,0,0,24.0
312,Chennai Super Kings,Sunrisers Hyderabad,1136620,SK Raina,32,0,1.0,3.0,24,0,0,41.0
2480,Sunrisers Hyderabad,Chennai Super Kings,1136620,SP Goswami,6,0,0.0,0.0,5,0,0,10.0
2481,Sunrisers Hyderabad,Chennai Super Kings,1136620,Shakib Al Hasan,23,0,1.0,2.0,15,0,0,31.0
2482,Sunrisers Hyderabad,Chennai Super Kings,1136620,YK Pathan,47,0,2.0,4.0,27,0,0,59.0
2479,Sunrisers Hyderabad,Chennai Super Kings,1136620,S Dhawan,27,0,1.0,2.0,26,0,0,35.0
311,Chennai Super Kings,Sunrisers Hyderabad,1136620,F du Plessis,11,0,0.0,1.0,11,0,0,16.0
2141,Royal Challengers Bangalore,Chennai Super Kings,1175356,SO Hetmyer,0,1,0.0,0.0,2,0,0,2.0
2138,Royal Challengers Bangalore,Chennai Super Kings,1175356,NA Saini,2,0,0.0,0.0,3,0,0,6.0
2134,Royal Challengers Bangalore,Chennai Super Kings,1175356,AB de Villiers,9,0,0.0,0.0,10,0,0,13.0
2137,Royal Challengers Bangalore,Chennai Super Kings,1175356,Mohammed Siraj,0,1,0.0,0.0,1,0,0,2.0
2136,Royal Challengers Bangalore,Chennai Super Kings,1175356,MM Ali,9,0,1.0,0.0,8,0,0,15.0
2144,Royal Challengers Bangalore,Chennai Super Kings,1175356,YS Chahal,4,0,0.0,0.0,12,0,0,8.0
2139,Royal Challengers Bangalore,Chennai Super Kings,1175356,PA Patel,32,0,0.0,2.0,35,0,0,38.0
2143,Royal Challengers Bangalore,Chennai Super Kings,1175356,V Kohli,7,0,0.0,0.0,12,0,0,11.0
2135,Royal Challengers Bangalore,Chennai Super Kings,1175356,C de Grandhomme,4,0,0.0,1.0,6,0,0,9.0
2142,Royal Challengers Bangalore,Chennai Super Kings,1175356,UT Yadav,1,0,0.0,0.0,10,0,0,5.0
2140,Royal Challengers Bangalore,Chennai Super Kings,1175356,S Dube,2,0,0.0,0.0,5,0,0,6.0
267,Chennai Super Kings,Royal Challengers Bangalore,1175356,KM Jadhav,14,0,0.0,1.0,20,0,0,19.0
266,Chennai Super Kings,Royal Challengers Bangalore,1175356,AT Rayudu,28,0,1.0,2.0,42,0,0,36.0
268,Chennai Super Kings,Royal Challengers Bangalore,1175356,RA Jadeja,8,0,0.0,0.0,17,0,0,12.0
269,Chennai Super Kings,Royal Challengers Bangalore,1175356,SK Raina,20,0,0.0,3.0,21,0,0,27.0
270,Chennai Super Kings,Royal Challengers Bangalore,1175356,SR Watson,1,0,0.0,0.0,10,0,0,5.0
2635,Sunrisers Hyderabad,Kolkata Knight Riders,1175357,JM Bairstow,42,0,1.0,3.0,35,0,0,51.0
2634,Sunrisers Hyderabad,Kolkata Knight Riders,1175357,DA Warner,88,0,3.0,9.0,55,1,0,115.0
2638,Sunrisers Hyderabad,Kolkata Knight Riders,1175357,YK Pathan,2,0,0.0,0.0,4,0,0,6.0
2637,Sunrisers Hyderabad,Kolkata Knight Riders,1175357,V Shankar,41,0,2.0,2.0,24,0,0,51.0
2636,Sunrisers Hyderabad,Kolkata Knight Riders,1175357,MK Pandey,8,0,0.0,1.0,5,0,0,13.0
1265,Kolkata Knight Riders,Sunrisers Hyderabad,1175357,AD Russell,50,0,4.0,4.0,20,1,0,74.0
1266,Kolkata Knight Riders,Sunrisers Hyderabad,1175357,CA Lynn,7,0,1.0,0.0,11,0,0,13.0
1269,Kolkata Knight Riders,Sunrisers Hyderabad,1175357,RV Uthappa,35,0,1.0,3.0,27,0,0,44.0
1268,Kolkata Knight Riders,Sunrisers Hyderabad,1175357,N Rana,71,0,3.0,8.0,49,1,0,97.0
1267,Kolkata Knight Riders,Sunrisers Hyderabad,1175357,KD Karthik,2,0,0.0,0.0,4,0,0,6.0
1270,Kolkata Knight Riders,Sunrisers Hyderabad,1175357,Shubman Gill,18,0,2.0,0.0,10,0,0,26.0
1360,Mumbai Indians,Delhi Capitals,1175358,BCJ Cutting,3,0,0.0,0.0,4,0,0,7.0
1361,Mumbai Indians,Delhi Capitals,1175358,HH Pandya,0,1,0.0,0.0,2,0,0,2.0
443,Delhi Capitals,Mumbai Indians,1175358,CA Ingram,47,0,1.0,7.0,32,0,0,60.0
442,Delhi Capitals,Mumbai Indians,1175358,AR Patel,4,0,0.0,1.0,2,0,0,9.0
1367,Mumbai Indians,Delhi Capitals,1175358,Rasikh Salam,5,0,0.0,0.0,4,0,0,9.0
1368,Mumbai Indians,Delhi Capitals,1175358,SA Yadav,2,0,0.0,0.0,6,0,0,6.0
1366,Mumbai Indians,Delhi Capitals,1175358,RG Sharma,14,0,0.0,2.0,13,0,0,20.0
1365,Mumbai Indians,Delhi Capitals,1175358,Q de Kock,29,0,1.0,4.0,16,0,0,39.0
1362,Mumbai Indians,Delhi Capitals,1175358,KA Pollard,21,0,1.0,2.0,13,0,0,29.0
1369,Mumbai Indians,Delhi Capitals,1175358,Yuvraj Singh,59,0,3.0,5.0,40,1,0,82.0
1363,Mumbai Indians,Delhi Capitals,1175358,KH Pandya,33,0,1.0,5.0,16,0,0,44.0
448,Delhi Capitals,Mumbai Indians,1175358,S Dhawan,44,0,1.0,4.0,36,0,0,54.0
444,Delhi Capitals,Mumbai Indians,1175358,KMA Paul,5,0,0.0,0.0,6,0,0,9.0
449,Delhi Capitals,Mumbai Indians,1175358,SS Iyer,16,0,1.0,2.0,10,0,0,24.0
446,Delhi Capitals,Mumbai Indians,1175358,R Tewatia,9,0,1.0,0.0,4,0,0,15.0
447,Delhi Capitals,Mumbai Indians,1175358,RR Pant,80,0,7.0,7.0,28,1,0,113.0
1364,Mumbai Indians,Delhi Capitals,1175358,MJ McClenaghan,10,0,0.0,2.0,8,0,0,16.0
445,Delhi Capitals,Mumbai Indians,1175358,PP Shaw,8,0,0.0,1.0,6,0,0,13.0
1895,Rajasthan Royals,Kings XI Punjab,1175359,S Gopal,1,0,0.0,0.0,1,0,0,5.0
1897,Rajasthan Royals,Kings XI Punjab,1175359,SV Samson,30,0,1.0,0.0,25,0,0,36.0
1892,Rajasthan Royals,Kings XI Punjab,1175359,JD Unadkat,1,0,0.0,0.0,2,0,0,5.0
1893,Rajasthan Royals,Kings XI Punjab,1175359,K Gowtham,3,0,0.0,0.0,4,0,0,7.0
1896,Rajasthan Royals,Kings XI Punjab,1175359,SPD Smith,24,0,1.0,1.0,17,0,0,31.0
843,Kings XI Punjab,Rajasthan Royals,1175359,SN Khan,47,0,1.0,6.0,30,0,0,59.0
1894,Rajasthan Royals,Kings XI Punjab,1175359,RA Tripathi,2,0,0.0,0.0,5,0,0,6.0
838,Kings XI Punjab,Rajasthan Royals,1175359,CH Gayle,91,0,4.0,9.0,52,1,0,120.0
839,Kings XI Punjab,Rajasthan Royals,1175359,KL Rahul,4,0,0.0,1.0,4,0,0,9.0
1887,Rajasthan Royals,Kings XI Punjab,1175359,AM Rahane,27,0,0.0,4.0,20,0,0,35.0
841,Kings XI Punjab,Rajasthan Royals,1175359,Mandeep Singh,5,0,0.0,0.0,2,0,0,9.0
842,Kings XI Punjab,Rajasthan Royals,1175359,N Pooran,14,0,0.0,1.0,15,0,0,19.0
1891,Rajasthan Royals,Kings XI Punjab,1175359,JC Buttler,69,0,2.0,10.0,43,1,0,95.0
1890,Rajasthan Royals,Kings XI Punjab,1175359,JC Archer,2,0,0.0,0.0,2,0,0,6.0
1889,Rajasthan Royals,Kings XI Punjab,1175359,DS Kulkarni,5,0,0.0,1.0,3,0,0,10.0
1888,Rajasthan Royals,Kings XI Punjab,1175359,BA Stokes,6,0,1.0,0.0,2,0,0,12.0
840,Kings XI Punjab,Rajasthan Royals,1175359,MA Agarwal,23,0,2.0,1.0,25,0,0,32.0
0,Chennai Super Kings,Delhi Capitals,1175360,AT Rayudu,5,0,0.0,1.0,5,0,0,10.0
2,Chennai Super Kings,Delhi Capitals,1175360,KM Jadhav,28,0,0.0,2.0,34,0,0,34.0
5,Chennai Super Kings,Delhi Capitals,1175360,SR Watson,45,0,3.0,4.0,27,0,0,59.0
3,Chennai Super Kings,Delhi Capitals,1175360,MS Dhoni,34,0,1.0,2.0,36,0,0,42.0
351,Delhi Capitals,Chennai Super Kings,1175360,SS Iyer,18,0,1.0,0.0,20,0,0,24.0
350,Delhi Capitals,Chennai Super Kings,1175360,S Dhawan,52,0,0.0,7.0,47,1,0,71.0
349,Delhi Capitals,Chennai Super Kings,1175360,RR Pant,28,0,1.0,2.0,16,0,0,36.0
347,Delhi Capitals,Chennai Super Kings,1175360,PP Shaw,26,0,0.0,5.0,18,0,0,35.0
346,Delhi Capitals,Chennai Super Kings,1175360,KMA Paul,0,1,0.0,0.0,4,0,0,2.0
345,Delhi Capitals,Chennai Super Kings,1175360,CA Ingram,2,0,0.0,0.0,2,0,0,6.0
348,Delhi Capitals,Chennai Super Kings,1175360,R Tewatia,11,0,0.0,1.0,9,0,0,16.0
1,Chennai Super Kings,Delhi Capitals,1175360,DJ Bravo,4,0,0.0,1.0,3,0,0,9.0
4,Chennai Super Kings,Delhi Capitals,1175360,SK Raina,34,0,1.0,5.0,16,0,0,45.0
344,Delhi Capitals,Chennai Super Kings,1175360,AR Patel,10,0,0.0,1.0,9,0,0,15.0
1074,Kolkata Knight Riders,Kings XI Punjab,1175361,AD Russell,49,0,5.0,3.0,17,0,0,66.0
1078,Kolkata Knight Riders,Kings XI Punjab,1175361,RV Uthappa,69,0,2.0,6.0,51,1,0,91.0
1077,Kolkata Knight Riders,Kings XI Punjab,1175361,N Rana,64,0,7.0,2.0,35,1,0,92.0
1076,Kolkata Knight Riders,Kings XI Punjab,1175361,KD Karthik,1,0,0.0,0.0,1,0,0,5.0
780,Kings XI Punjab,Kolkata Knight Riders,1175361,SN Khan,13,0,0.0,2.0,13,0,0,19.0
1075,Kolkata Knight Riders,Kings XI Punjab,1175361,CA Lynn,10,0,0.0,2.0,10,0,0,16.0
775,Kings XI Punjab,Kolkata Knight Riders,1175361,CH Gayle,21,0,2.0,2.0,14,0,0,31.0
776,Kings XI Punjab,Kolkata Knight Riders,1175361,DA Miller,60,0,3.0,5.0,41,1,0,83.0
1079,Kolkata Knight Riders,Kings XI Punjab,1175361,SP Narine,25,0,3.0,1.0,10,0,0,36.0
777,Kings XI Punjab,Kolkata Knight Riders,1175361,KL Rahul,1,0,0.0,0.0,5,0,0,5.0
778,Kings XI Punjab,Kolkata Knight Riders,1175361,MA Agarwal,62,0,1.0,6.0,37,1,0,82.0
779,Kings XI Punjab,Kolkata Knight Riders,1175361,Mandeep Singh,33,0,1.0,4.0,15,0,0,43.0
1574,Mumbai Indians,Royal Challengers Bangalore,1175362,HH Pandya,34,0,3.0,2.0,15,0,0,46.0
1575,Mumbai Indians,Royal Challengers Bangalore,1175362,JJ Bumrah,1,0,0.0,0.0,1,0,0,5.0
1582,Mumbai Indians,Royal Challengers Bangalore,1175362,SA Yadav,43,0,1.0,5.0,25,0,0,54.0
1577,Mumbai Indians,Royal Challengers Bangalore,1175362,KH Pandya,1,0,0.0,0.0,2,0,0,5.0
1578,Mumbai Indians,Royal Challengers Bangalore,1175362,M Markande,6,0,0.0,1.0,5,0,0,11.0
1579,Mumbai Indians,Royal Challengers Bangalore,1175362,MJ McClenaghan,1,0,0.0,0.0,4,0,0,5.0
1581,Mumbai Indians,Royal Challengers Bangalore,1175362,RG Sharma,48,0,1.0,8.0,33,0,0,62.0
1583,Mumbai Indians,Royal Challengers Bangalore,1175362,Yuvraj Singh,24,0,3.0,0.0,13,0,0,34.0
2310,Royal Challengers Bangalore,Mumbai Indians,1175362,AB de Villiers,73,0,6.0,4.0,42,1,0,101.0
2311,Royal Challengers Bangalore,Mumbai Indians,1175362,C de Grandhomme,3,0,0.0,0.0,8,0,0,7.0
2312,Royal Challengers Bangalore,Mumbai Indians,1175362,MM Ali,13,0,1.0,1.0,7,0,0,20.0
1576,Mumbai Indians,Royal Challengers Bangalore,1175362,KA Pollard,6,0,0.0,0.0,7,0,0,10.0
1580,Mumbai Indians,Royal Challengers Bangalore,1175362,Q de Kock,23,0,1.0,2.0,20,0,0,31.0
2314,Royal Challengers Bangalore,Mumbai Indians,1175362,S Dube,9,0,1.0,0.0,5,0,0,15.0
2316,Royal Challengers Bangalore,Mumbai Indians,1175362,V Kohli,47,0,0.0,6.0,33,0,0,57.0
2313,Royal Challengers Bangalore,Mumbai Indians,1175362,PA Patel,31,0,1.0,4.0,22,0,0,41.0
2315,Royal Challengers Bangalore,Mumbai Indians,1175362,SO Hetmyer,5,0,0.0,0.0,6,0,0,9.0
2746,Sunrisers Hyderabad,Rajasthan Royals,1175363,JM Bairstow,45,0,1.0,6.0,28,0,0,57.0
2747,Sunrisers Hyderabad,Rajasthan Royals,1175363,KS Williamson,14,0,0.0,2.0,10,0,0,20.0
2748,Sunrisers Hyderabad,Rajasthan Royals,1175363,MK Pandey,2,0,0.0,0.0,5,0,0,6.0
2749,Sunrisers Hyderabad,Rajasthan Royals,1175363,Rashid Khan,17,0,1.0,1.0,10,0,0,24.0
2750,Sunrisers Hyderabad,Rajasthan Royals,1175363,V Shankar,35,0,3.0,1.0,15,0,0,46.0
2751,Sunrisers Hyderabad,Rajasthan Royals,1175363,YK Pathan,17,0,1.0,0.0,13,0,0,23.0
2097,Rajasthan Royals,Sunrisers Hyderabad,1175363,SV Samson,106,0,4.0,10.0,57,1,1,152.0
2095,Rajasthan Royals,Sunrisers Hyderabad,1175363,BA Stokes,16,0,0.0,3.0,9,0,0,23.0
2094,Rajasthan Royals,Sunrisers Hyderabad,1175363,AM Rahane,70,0,3.0,4.0,49,1,0,92.0
2096,Rajasthan Royals,Sunrisers Hyderabad,1175363,JC Buttler,6,0,0.0,1.0,9,0,0,11.0
2745,Sunrisers Hyderabad,Rajasthan Royals,1175363,DA Warner,71,0,2.0,9.0,38,1,0,96.0
805,Kings XI Punjab,Mumbai Indians,1175364,KL Rahul,72,0,1.0,6.0,58,1,0,92.0
804,Kings XI Punjab,Mumbai Indians,1175364,DA Miller,18,0,0.0,2.0,13,0,0,24.0
803,Kings XI Punjab,Mumbai Indians,1175364,CH Gayle,41,0,4.0,3.0,25,0,0,56.0
806,Kings XI Punjab,Mumbai Indians,1175364,MA Agarwal,46,0,2.0,4.0,23,0,0,58.0
1432,Mumbai Indians,Kings XI Punjab,1175364,HH Pandya,33,0,1.0,3.0,20,0,0,42.0
1433,Mumbai Indians,Kings XI Punjab,1175364,KA Pollard,7,0,0.0,0.0,9,0,0,11.0
1434,Mumbai Indians,Kings XI Punjab,1175364,KH Pandya,11,0,0.0,2.0,6,0,0,17.0
1435,Mumbai Indians,Kings XI Punjab,1175364,MJ McClenaghan,1,0,0.0,0.0,2,0,0,5.0
1436,Mumbai Indians,Kings XI Punjab,1175364,Q de Kock,60,0,2.0,6.0,39,1,0,82.0
1439,Mumbai Indians,Kings XI Punjab,1175364,Yuvraj Singh,21,0,0.0,2.0,24,0,0,27.0
1438,Mumbai Indians,Kings XI Punjab,1175364,SA Yadav,11,0,0.0,2.0,6,0,0,17.0
1437,Mumbai Indians,Kings XI Punjab,1175364,RG Sharma,32,0,0.0,5.0,18,0,0,41.0
411,Delhi Capitals,Kolkata Knight Riders,1175365,GH Vihari,2,0,0.0,0.0,3,0,0,6.0
993,Kolkata Knight Riders,Delhi Capitals,1175365,AD Russell,68,0,6.0,5.0,29,1,0,97.0
994,Kolkata Knight Riders,Delhi Capitals,1175365,CA Lynn,20,0,0.0,3.0,18,0,0,27.0
410,Delhi Capitals,Kolkata Knight Riders,1175365,CA Ingram,10,0,0.0,1.0,7,0,0,15.0
996,Kolkata Knight Riders,Delhi Capitals,1175365,Kuldeep Yadav,10,0,0.0,1.0,5,0,0,15.0
997,Kolkata Knight Riders,Delhi Capitals,1175365,N Rana,1,0,0.0,0.0,2,0,0,5.0
998,Kolkata Knight Riders,Delhi Capitals,1175365,NS Naik,8,0,0.0,1.0,17,0,0,13.0
995,Kolkata Knight Riders,Delhi Capitals,1175365,KD Karthik,51,0,2.0,5.0,37,1,0,72.0
1000,Kolkata Knight Riders,Delhi Capitals,1175365,RV Uthappa,11,0,0.0,2.0,6,0,0,17.0
1001,Kolkata Knight Riders,Delhi Capitals,1175365,Shubman Gill,4,0,0.0,0.0,5,0,0,8.0
415,Delhi Capitals,Kolkata Knight Riders,1175365,SS Iyer,45,0,2.0,4.0,34,0,0,57.0
414,Delhi Capitals,Kolkata Knight Riders,1175365,S Dhawan,16,0,1.0,2.0,8,0,0,24.0
413,Delhi Capitals,Kolkata Knight Riders,1175365,RR Pant,12,0,0.0,1.0,15,0,0,17.0
412,Delhi Capitals,Kolkata Knight Riders,1175365,PP Shaw,100,0,3.0,12.0,56,1,1,146.0
999,Kolkata Knight Riders,Delhi Capitals,1175365,PP Chawla,12,0,1.0,1.0,5,0,0,19.0
2429,Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,UT Yadav,15,0,1.0,1.0,10,0,0,22.0
2430,Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,V Kohli,3,0,0.0,0.0,10,0,0,7.0
2431,Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,YS Chahal,1,0,0.0,0.0,3,0,0,5.0
2428,Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,SO Hetmyer,9,0,1.0,0.0,9,0,0,15.0
2427,Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,S Dube,5,0,0.0,1.0,7,0,0,10.0
2426,Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,PA Patel,11,0,0.0,2.0,8,0,0,17.0
2425,Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,P Ray Barman,20,0,0.0,2.0,25,0,0,26.0
2421,Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,AB de Villiers,1,0,0.0,0.0,2,0,0,5.0
2423,Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,MM Ali,6,0,0.0,1.0,8,0,0,11.0
2422,Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,C de Grandhomme,37,0,2.0,3.0,32,0,0,48.0
2795,Sunrisers Hyderabad,Royal Challengers Bangalore,1175366,YK Pathan,6,0,0.0,0.0,6,0,0,10.0
2794,Sunrisers Hyderabad,Royal Challengers Bangalore,1175366,V Shankar,9,0,1.0,0.0,3,0,0,15.0
2793,Sunrisers Hyderabad,Royal Challengers Bangalore,1175366,JM Bairstow,115,0,7.0,12.0,57,1,1,169.0
2792,Sunrisers Hyderabad,Royal Challengers Bangalore,1175366,DA Warner,101,0,5.0,5.0,55,1,1,144.0
2424,Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,Mohammed Siraj,5,0,0.0,0.0,9,0,0,9.0
1781,Rajasthan Royals,Chennai Super Kings,1175367,AM Rahane,0,1,0.0,0.0,2,0,0,2.0
1783,Rajasthan Royals,Chennai Super Kings,1175367,JC Archer,24,0,2.0,1.0,11,0,0,33.0
1782,Rajasthan Royals,Chennai Super Kings,1175367,BA Stokes,47,0,3.0,1.0,26,0,0,58.0
1785,Rajasthan Royals,Chennai Super Kings,1175367,K Gowtham,9,0,1.0,0.0,8,0,0,15.0
219,Chennai Super Kings,Rajasthan Royals,1175367,SK Raina,38,0,1.0,4.0,33,0,0,48.0
